rowIndex,satID,satCode,time_sec,lat_deg,lon_deg,alt_km,is_vel_north,commSats_codes,nCommSats,satID_synt,satCode_synt,satCode_synt_comm,A_bits_total,nPackagesA,B_bits_total,nPackagesB,A_and_B_bits
10645,29,214,448,15.610105,56.756772,489.8349,True,"101,213,215",3,,,,0,0,15808,13,15808
13672,30,215,448,26.929174,79.552021,492.2367,True,214,1,,,,0,0,0,0,0
14549,62,502,448,34.56311,-8.699978,494.3519,False,503,1,75.0,515.0,114,0,0,0,0,0
15664,63,503,448,28.596078,18.642499,492.671,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
19946,64,504,448,17.885575,42.097704,490.2313,False,"102,503,505",3,75.0,515.0,,0,0,19456,16,19456
23337,65,505,448,4.710952,62.656285,488.6474,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
601,1,101,449,33.943919,34.306175,494.1696,True,"102,115,213,214",4,,,,0,0,0,0,0
2755,2,102,449,34.55553,63.372369,494.3496,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3884,3,103,449,28.572884,90.705701,492.6649,False,102,1,14.0,114.0,313,0,0,0,0,0
4761,15,115,449,26.954526,7.613237,492.2432,True,101,1,,,114,0,0,0,0,0
6088,27,212,449,-11.444355,16.663837,489.2373,True,213,1,,,211,0,0,0,0,0
7032,28,213,449,2.236933,36.553615,488.553,True,"101,212,214",3,,,,0,0,0,0,0
10658,29,214,449,15.64378,56.808715,489.8404,True,"101,213,215",3,,,,0,0,0,0,0
13673,30,215,449,26.954526,79.613237,492.2432,True,214,1,,,,0,0,0,0,0
14550,62,502,449,34.55553,-8.627631,494.3496,False,503,1,75.0,515.0,114,0,0,0,0,0
15665,63,503,449,28.572884,18.705701,492.6649,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
19962,64,504,449,17.852962,42.150971,490.2253,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23338,65,505,449,4.674477,62.704547,488.6455,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
602,1,101,450,33.954633,34.377429,494.1727,True,"102,115,213,214",4,,,,0,0,9728,8,9728
2756,2,102,450,34.547902,63.444701,494.3474,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3885,3,103,450,28.549656,90.768874,492.6587,False,102,1,14.0,114.0,313,0,0,0,0,0
4762,15,115,450,26.979847,7.674483,492.2496,True,101,1,,,114,0,0,0,0,0
6089,27,212,450,-11.40919,16.713855,489.233,True,213,1,,,211,0,0,0,0,0
7033,28,213,450,2.273604,36.60161,488.5539,True,"101,212,214",3,,,,0,0,0,0,0
10659,29,214,450,15.67744,56.860677,489.8459,True,"101,213,215",3,,,,0,0,4864,4,4864
13674,30,215,450,26.979847,79.674483,492.2496,True,214,1,,,,0,0,0,0,0
14551,62,502,450,34.547902,-8.555299,494.3474,False,503,1,75.0,515.0,114,0,0,0,0,0
15666,63,503,450,28.549656,18.768874,492.6587,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
19963,64,504,450,17.820332,42.204217,490.2193,False,"102,503,505",3,75.0,515.0,,0,0,17024,14,17024
23339,65,505,450,4.637997,62.752802,488.6436,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
610,1,101,451,33.9653,34.448701,494.1759,True,"102,115,213,214",4,,,,0,0,0,0,0
2757,2,102,451,34.540226,63.51702,494.3451,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3886,3,103,451,28.526395,90.832017,492.6525,False,102,1,14.0,114.0,313,0,0,0,0,0
4763,15,115,451,27.005137,7.735757,492.2561,True,101,1,,,114,0,0,0,0,0
6090,27,212,451,-11.374014,16.76386,489.2287,True,213,1,,,211,0,0,0,0,0
7034,28,213,451,2.310273,36.649606,488.5548,True,"101,212,214",3,,,,0,0,0,0,0
10663,29,214,451,15.711086,56.912657,489.8514,True,"101,213,215",3,,,,0,0,17024,14,17024
13675,30,215,451,27.005137,79.735757,492.2561,True,214,1,,,,0,0,0,0,0
14552,62,502,451,34.540226,-8.48298,494.3451,False,503,1,75.0,515.0,114,0,0,0,0,0
15667,63,503,451,28.526395,18.832017,492.6525,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
19977,64,504,451,17.787685,42.257442,490.2132,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23340,65,505,451,4.601513,62.801053,488.6418,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
611,1,101,452,33.975921,34.519991,494.179,True,"102,115,213,214",4,,,,0,0,13376,11,13376
2758,2,102,452,34.532502,63.589324,494.3428,False,"101,103,504,505",4,14.0,114.0,,0,0,9728,8,9728
3887,3,103,452,28.503101,90.895131,492.6463,False,102,1,14.0,114.0,313,0,0,0,0,0
4764,15,115,452,27.030397,7.797061,492.2626,True,101,1,,,114,0,0,0,0,0
6091,27,212,452,-11.338829,16.813852,489.2244,True,213,1,,,211,0,0,0,0,0
7035,28,213,452,2.34694,36.697606,488.5557,True,"101,212,214",3,,,,0,0,0,0,0
10677,29,214,452,15.744718,56.964655,489.857,True,"101,213,215",3,,,,0,0,0,0,0
13676,30,215,452,27.030397,79.797061,492.2626,True,214,1,,,,0,0,0,0,0
14553,62,502,452,34.532502,-8.410676,494.3428,False,503,1,75.0,515.0,114,0,0,0,0,0
15668,63,503,452,28.503101,18.895131,492.6463,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
19978,64,504,452,17.755021,42.310646,490.2073,False,"102,503,505",3,75.0,515.0,,0,0,31616,26,31616
23341,65,505,452,4.565026,62.849298,488.6399,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
622,1,101,453,33.986496,34.591301,494.1821,True,"102,115,213,214",4,,,,0,0,0,0,0
2766,2,102,453,34.524731,63.661614,494.3405,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3888,3,103,453,28.479773,90.958215,492.6402,False,102,1,14.0,114.0,313,0,0,0,0,0
4765,15,115,453,27.055627,7.858394,492.269,True,101,1,,,114,0,0,0,0,0
6092,27,212,453,-11.303633,16.86383,489.2201,True,213,1,,,211,0,0,0,0,0
7036,28,213,453,2.383605,36.745608,488.5567,True,"101,212,214",3,,,,0,0,0,0,0
10678,29,214,453,15.778335,57.016671,489.8625,True,"101,213,215",3,,,,0,0,7296,6,7296
13677,30,215,453,27.055627,79.858394,492.269,True,214,1,,,,0,0,0,0,0
14554,62,502,453,34.524731,-8.338386,494.3405,False,503,1,75.0,515.0,114,0,0,0,0,0
15669,63,503,453,28.479773,18.958215,492.6402,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20004,64,504,453,17.722341,42.36383,490.2013,False,"102,503,505",3,75.0,515.0,,0,0,19456,16,19456
23342,65,505,453,4.528535,62.897538,488.6381,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
623,1,101,454,33.997025,34.662629,494.1852,True,"102,115,213,214",4,,,,0,0,7296,6,7296
2767,2,102,454,34.516911,63.73389,494.3382,False,"101,103,504,505",4,14.0,114.0,,0,0,12160,10,12160
3889,3,103,454,28.456412,91.02127,492.634,False,102,1,14.0,114.0,313,0,0,0,0,0
4766,15,115,454,27.080826,7.919756,492.2755,True,101,1,,,114,0,0,0,0,0
6093,27,212,454,-11.268427,16.913795,489.2158,True,213,1,,,211,0,0,0,0,0
7037,28,213,454,2.420268,36.793613,488.5577,True,"101,212,214",3,,,,0,0,1216,1,1216
10684,29,214,454,15.811938,57.068706,489.8681,True,"101,213,215",3,,,,0,0,17024,14,17024
13678,30,215,454,27.080826,79.919756,492.2755,True,214,1,,,,0,0,0,0,0
14555,62,502,454,34.516911,-8.26611,494.3382,False,503,1,75.0,515.0,114,0,0,0,0,0
15670,63,503,454,28.456412,19.02127,492.634,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20020,64,504,454,17.689643,42.416992,490.1953,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23343,65,505,454,4.49204,62.945773,488.6363,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
629,1,101,455,34.007507,34.733975,494.1882,True,"102,115,213,214",4,,,,0,0,0,0,0
2777,2,102,455,34.509044,63.806152,494.3359,False,"101,103,504,505",4,14.0,114.0,,0,0,10944,9,10944
3890,3,103,455,28.433018,91.084295,492.6278,False,102,1,14.0,114.0,313,0,0,0,0,0
4767,15,115,455,27.105995,7.981147,492.2819,True,101,1,,,114,0,0,0,0,0
6094,27,212,455,-11.233212,16.963747,489.2116,True,213,1,,,211,0,0,0,0,0
7038,28,213,455,2.45693,36.84162,488.5586,True,"101,212,214",3,,,,0,0,0,0,0
10698,29,214,455,15.845525,57.12076,489.8737,True,"101,213,215",3,,,,0,0,0,0,0
13679,30,215,455,27.105995,79.981147,492.2819,True,214,1,,,,0,0,0,0,0
14556,62,502,455,34.509044,-8.193848,494.3359,False,503,1,75.0,515.0,114,0,0,0,0,0
15671,63,503,455,28.433018,19.084295,492.6278,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20021,64,504,455,17.656929,42.470135,490.1893,False,"102,503,505",3,75.0,515.0,,0,0,15808,13,15808
23344,65,505,455,4.455541,62.994002,488.6345,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
630,1,101,456,34.017943,34.80534,494.1913,True,"102,115,213,214",4,,,,0,0,0,0,0
2786,2,102,456,34.50113,63.8784,494.3335,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3891,3,103,456,28.40959,91.147291,492.6216,False,102,1,14.0,114.0,313,0,0,0,0,0
4768,15,115,456,27.131133,8.042568,492.2884,True,101,1,,,114,0,0,0,0,0
6095,27,212,456,-11.197986,17.013686,489.2073,True,213,1,,,211,0,0,0,0,0
7039,28,213,456,2.493589,36.889631,488.5596,True,"101,212,214",3,,,,0,0,0,0,0
10699,29,214,456,15.879099,57.172832,489.8792,True,"101,213,215",3,,,,0,0,0,0,0
13680,30,215,456,27.131133,80.042568,492.2884,True,214,1,,,,0,0,0,0,0
14557,62,502,456,34.50113,-8.1216,494.3335,False,503,1,75.0,515.0,114,0,0,0,0,0
15672,63,503,456,28.40959,19.147291,492.6216,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20034,64,504,456,17.624198,42.523256,490.1833,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23345,65,505,456,4.419038,63.042227,488.6327,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
631,1,101,457,34.028333,34.876724,494.1943,True,"102,115,213,214",4,,,,0,0,2432,2,2432
2787,2,102,457,34.493167,63.950633,494.3312,False,"101,103,504,505",4,14.0,114.0,,0,0,7296,6,7296
3892,3,103,457,28.38613,91.210257,492.6154,False,102,1,14.0,114.0,313,0,0,0,0,0
4769,15,115,457,27.15624,8.104017,492.2948,True,101,1,,,114,0,0,0,0,0
6096,27,212,457,-11.162751,17.063612,489.2031,True,213,1,,,211,0,0,0,0,0
7040,28,213,457,2.530246,36.937644,488.5606,True,"101,212,214",3,,,,0,0,0,0,0
10700,29,214,457,15.912657,57.224922,489.8848,True,"101,213,215",3,,,,0,0,14592,12,14592
13681,30,215,457,27.15624,80.104017,492.2948,True,214,1,,,,0,0,0,0,0
14558,62,502,457,34.493167,-8.049367,494.3312,False,503,1,75.0,515.0,114,0,0,0,0,0
15673,63,503,457,28.38613,19.210257,492.6154,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20035,64,504,457,17.59145,42.576357,490.1774,False,"102,503,505",3,75.0,515.0,,0,0,13376,11,13376
23346,65,505,457,4.382531,63.090446,488.631,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
633,1,101,458,34.038677,34.948125,494.1974,True,"102,115,213,214",4,,,,0,0,0,0,0
2793,2,102,458,34.485157,64.022851,494.3288,False,"101,103,504,505",4,14.0,114.0,,0,0,12160,10,12160
3893,3,103,458,28.362636,91.273194,492.6092,False,102,1,14.0,114.0,313,0,0,0,0,0
4770,15,115,458,27.181316,8.165496,492.3013,True,101,1,,,114,0,0,0,0,0
6097,27,212,458,-11.127506,17.113525,489.1989,True,213,1,,,211,0,0,0,0,0
7041,28,213,458,2.566901,36.98566,488.5617,True,"101,212,214",3,,,,0,0,0,0,0
10712,29,214,458,15.946201,57.277031,489.8904,True,"101,213,215",3,,,,0,0,7296,6,7296
13682,30,215,458,27.181316,80.165496,492.3013,True,214,1,,,,0,0,0,0,0
14559,62,502,458,34.485157,-7.977149,494.3288,False,503,1,75.0,515.0,114,0,0,0,0,0
15674,63,503,458,28.362636,19.273194,492.6092,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20046,64,504,458,17.558686,42.629438,490.1714,False,"102,503,505",3,75.0,515.0,,0,0,15808,13,15808
23347,65,505,458,4.346021,63.13866,488.6292,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
634,1,101,459,34.048974,35.019545,494.2004,True,"102,115,213,214",4,,,,0,0,2432,2,2432
2803,2,102,459,34.4771,64.095055,494.3264,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3894,3,103,459,28.339109,91.336101,492.6029,False,102,1,14.0,114.0,313,0,0,0,0,0
4771,15,115,459,27.206362,8.227005,492.3077,True,101,1,,,114,0,0,0,0,0
6098,27,212,459,-11.092251,17.163425,489.1947,True,213,1,,,211,0,0,0,0,0
7042,28,213,459,2.603553,37.03368,488.5627,True,"101,212,214",3,,,,0,0,2432,2,2432
10718,29,214,459,15.97973,57.329159,489.896,True,"101,213,215",3,,,,0,0,0,0,0
13683,30,215,459,27.206362,80.227005,492.3077,True,214,1,,,,0,0,0,0,0
14560,62,502,459,34.4771,-7.904945,494.3264,False,503,1,75.0,515.0,114,0,0,0,0,0
15675,63,503,459,28.339109,19.336101,492.6029,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20059,64,504,459,17.525905,42.682498,490.1655,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23348,65,505,459,4.309507,63.186869,488.6275,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
636,1,101,460,34.059225,35.090983,494.2034,True,"102,115,213,214",4,,,,0,0,0,0,0
2804,2,102,460,34.468995,64.167244,494.3241,False,"101,103,504,505",4,14.0,114.0,,0,0,7296,6,7296
3895,3,103,460,28.31555,91.398979,492.5967,False,102,1,14.0,114.0,313,0,0,0,0,0
4772,15,115,460,27.231377,8.288542,492.3141,True,101,1,,,114,0,0,0,0,0
6099,27,212,460,-11.056986,17.213312,489.1905,True,213,1,,,211,0,0,0,0,0
7044,28,213,460,2.640204,37.081702,488.5638,True,"101,212,214",3,,,,0,0,0,0,0
10719,29,214,460,16.013244,57.381305,489.9016,True,"101,213,215",3,,,,0,0,6080,5,6080
13684,30,215,460,27.231377,80.288542,492.3141,True,214,1,,,,0,0,0,0,0
14561,62,502,460,34.468995,-7.832756,494.3241,False,503,1,75.0,515.0,114,0,0,0,0,0
15676,63,503,460,28.31555,19.398979,492.5967,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20060,64,504,460,17.493107,42.735537,490.1595,False,"102,503,505",3,75.0,515.0,,0,0,14592,12,14592
23349,65,505,460,4.27299,63.235073,488.6258,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
637,1,101,461,34.069429,35.16244,494.2064,True,"102,115,213,214",4,,,,0,0,4864,4,4864
2810,2,102,461,34.460842,64.239419,494.3216,False,"101,103,504,505",4,14.0,114.0,,0,0,2432,2,2432
3896,3,103,461,28.291957,91.461828,492.5905,False,102,1,14.0,114.0,313,0,0,0,0,0
4773,15,115,461,27.256361,8.350109,492.3206,True,101,1,,,114,0,0,0,0,0
6100,27,212,461,-11.021711,17.263186,489.1863,True,213,1,,,211,0,0,0,0,0
7045,28,213,461,2.676852,37.129727,488.5648,True,"101,212,214",3,,,,0,0,0,0,0
10724,29,214,461,16.046743,57.43347,489.9072,True,"101,213,215",3,,,,0,0,9728,8,9728
13685,30,215,461,27.256361,80.350109,492.3206,True,214,1,,,,0,0,0,0,0
14562,62,502,461,34.460842,-7.760581,494.3216,False,503,1,75.0,515.0,114,0,0,0,0,0
15677,63,503,461,28.291957,19.461828,492.5905,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20072,64,504,461,17.460293,42.788556,490.1536,False,"102,503,505",3,75.0,515.0,,0,0,14592,12,14592
23350,65,505,461,4.236469,63.283273,488.6241,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
641,1,101,462,34.079587,35.233914,494.2094,True,"102,115,213,214",4,,,,0,0,0,0,0
2812,2,102,462,34.452641,64.311578,494.3192,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3897,3,103,462,28.268332,91.524647,492.5843,False,102,1,14.0,114.0,313,0,0,0,0,0
4774,15,115,462,27.281314,8.411704,492.327,True,101,1,,,114,0,0,0,0,0
6101,27,212,462,-10.986427,17.313048,489.1821,True,213,1,,,211,0,0,0,0,0
7046,28,213,462,2.713498,37.177756,488.5659,True,"101,212,214",3,,,,0,0,2432,2,2432
10732,29,214,462,16.080227,57.485654,489.9128,True,"101,213,215",3,,,,0,0,0,0,0
13686,30,215,462,27.281314,80.411704,492.327,True,214,1,,,,0,0,0,0,0
14563,62,502,462,34.452641,-7.688422,494.3192,False,503,1,75.0,515.0,114,0,0,0,0,0
15678,63,503,462,28.268332,19.524647,492.5843,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20084,64,504,462,17.427462,42.841555,490.1477,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23351,65,505,462,4.199944,63.331467,488.6224,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
642,1,101,463,34.089698,35.305406,494.2124,True,"102,115,213,214",4,,,,0,0,2432,2,2432
2813,2,102,463,34.444393,64.383723,494.3168,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3898,3,103,463,28.244673,91.587437,492.578,False,102,1,14.0,114.0,313,0,0,0,0,0
4775,15,115,463,27.306236,8.47333,492.3334,True,101,1,,,114,0,0,0,0,0
6102,27,212,463,-10.951133,17.362896,489.178,True,213,1,,,211,0,0,0,0,0
7048,28,213,463,2.750142,37.225787,488.567,True,"101,212,214",3,,,,0,0,0,0,0
10733,29,214,463,16.113697,57.537857,489.9185,True,"101,213,215",3,,,,0,0,10944,9,10944
13687,30,215,463,27.306236,80.47333,492.3334,True,214,1,,,,0,0,0,0,0
14564,62,502,463,34.444393,-7.616277,494.3168,False,503,1,75.0,515.0,114,0,0,0,0,0
15679,63,503,463,28.244673,19.587437,492.578,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20085,64,504,463,17.394615,42.894533,490.1417,False,"102,503,505",3,75.0,515.0,,0,0,34048,28,34048
23352,65,505,463,4.163416,63.379657,488.6207,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
644,1,101,464,34.099763,35.376916,494.2153,True,"102,115,213,214",4,,,,0,0,0,0,0
2814,2,102,464,34.436098,64.455853,494.3143,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3899,3,103,464,28.220982,91.650197,492.5718,False,102,1,14.0,114.0,313,0,0,0,0,0
4776,15,115,464,27.331128,8.534984,492.3398,True,101,1,,,114,0,0,0,0,0
6103,27,212,464,-10.91583,17.412732,489.1738,True,213,1,,,211,0,0,0,0,0
7049,28,213,464,2.786783,37.273822,488.5681,True,"101,212,214",3,,,,0,0,0,0,0
10742,29,214,464,16.147151,57.590078,489.9241,True,"101,213,215",3,,,,0,0,9728,8,9728
13688,30,215,464,27.331128,80.534984,492.3398,True,214,1,,,,0,0,0,0,0
14565,62,502,464,34.436098,-7.544147,494.3143,False,503,1,75.0,515.0,114,0,0,0,0,0
15680,63,503,464,28.220982,19.650197,492.5718,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20113,64,504,464,17.361751,42.947491,490.1358,False,"102,503,505",3,75.0,515.0,,0,0,21888,18,21888
23353,65,505,464,4.126884,63.427841,488.619,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
645,1,101,465,34.109782,35.448444,494.2183,True,"102,115,213,214",4,,,,0,0,2432,2,2432
2815,2,102,465,34.427755,64.527968,494.3119,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3900,3,103,465,28.197258,91.712927,492.5655,False,102,1,14.0,114.0,313,0,0,0,0,0
4777,15,115,465,27.355988,8.596668,492.3462,True,101,1,,,114,0,0,0,0,0
6104,27,212,465,-10.880517,17.462555,489.1697,True,213,1,,,211,0,0,0,0,0
7050,28,213,465,2.823422,37.32186,488.5693,True,"101,212,214",3,,,,0,0,0,0,0
10750,29,214,465,16.180591,57.642318,489.9298,True,"101,213,215",3,,,,0,0,0,0,0
13689,30,215,465,27.355988,80.596668,492.3462,True,214,1,,,,0,0,0,0,0
14566,62,502,465,34.427755,-7.472032,494.3119,False,503,1,75.0,515.0,114,0,0,0,0,0
15681,63,503,465,28.197258,19.712927,492.5655,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20131,64,504,465,17.328871,43.000429,490.1299,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23354,65,505,465,4.090349,63.476021,488.6174,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
647,1,101,466,34.119753,35.51999,494.2212,True,"102,115,213,214",4,,,,0,0,0,0,0
2816,2,102,466,34.419364,64.600067,494.3094,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3901,3,103,466,28.173502,91.775629,492.5593,False,102,1,14.0,114.0,313,0,0,0,0,0
4778,15,115,466,27.380817,8.658381,492.3526,True,101,1,,,114,0,0,0,0,0
6105,27,212,466,-10.845194,17.512366,489.1655,True,213,1,,,211,0,0,0,0,0
7051,28,213,466,2.860059,37.369901,488.5704,True,"101,212,214",3,,,,0,0,3648,3,3648
10751,29,214,466,16.214015,57.694578,489.9354,True,"101,213,215",3,,,,0,0,14592,12,14592
13690,30,215,466,27.380817,80.658381,492.3526,True,214,1,,,,0,0,0,0,0
14567,62,502,466,34.419364,-7.399933,494.3094,False,503,1,75.0,515.0,114,0,0,0,0,0
15682,63,503,466,28.173502,19.775629,492.5593,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20132,64,504,466,17.295975,43.053346,490.124,False,"102,503,505",3,75.0,515.0,,0,0,6080,5,6080
23355,65,505,466,4.053811,63.524197,488.6158,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
648,1,101,467,34.129679,35.591553,494.2241,True,"102,115,213,214",4,,,,0,0,4864,4,4864
2817,2,102,467,34.410927,64.672151,494.3069,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3902,3,103,467,28.149713,91.8383,492.553,False,102,1,14.0,114.0,313,0,0,0,0,0
4779,15,115,467,27.405615,8.720123,492.359,True,101,1,,,114,0,0,0,0,0
6106,27,212,467,-10.809862,17.562164,489.1614,True,213,1,,,211,0,0,0,0,0
7054,28,213,467,2.896694,37.417945,488.5716,True,"101,212,214",3,,,,0,0,0,0,0
10763,29,214,467,16.247424,57.746856,489.9411,True,"101,213,215",3,,,,0,0,12160,10,12160
13691,30,215,467,27.405615,80.720123,492.359,True,214,1,,,,0,0,0,0,0
14568,62,502,467,34.410927,-7.327849,494.3069,False,503,1,75.0,515.0,114,0,0,0,0,0
15683,63,503,467,28.149713,19.8383,492.553,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20137,64,504,467,17.263062,43.106243,490.1181,False,"102,503,505",3,75.0,515.0,,0,0,14592,12,14592
23356,65,505,467,4.017268,63.572367,488.6141,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
652,1,101,468,34.139557,35.663134,494.227,True,"102,115,213,214",4,,,,0,0,0,0,0
2818,2,102,468,34.402441,64.74422,494.3044,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3903,3,103,468,28.125891,91.900943,492.5468,False,102,1,14.0,114.0,313,0,0,0,0,0
4780,15,115,468,27.430381,8.781895,492.3654,True,101,1,,,114,0,0,0,0,0
6107,27,212,468,-10.77452,17.611949,489.1573,True,213,1,,,211,0,0,0,0,0
7055,28,213,468,2.933325,37.465993,488.5728,True,"101,212,214",3,,,,0,0,4864,4,4864
10773,29,214,468,16.280818,57.799153,489.9467,True,"101,213,215",3,,,,0,0,0,0,0
13692,30,215,468,27.430381,80.781895,492.3654,True,214,1,,,,0,0,0,0,0
14569,62,502,468,34.402441,-7.25578,494.3044,False,503,1,75.0,515.0,114,0,0,0,0,0
15684,63,503,468,28.125891,19.900943,492.5468,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20149,64,504,468,17.230133,43.159121,490.1122,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23357,65,505,468,3.980723,63.620533,488.6125,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
653,1,101,469,34.149389,35.734733,494.2299,True,"102,115,213,214",4,,,,0,0,4864,4,4864
2819,2,102,469,34.393909,64.816274,494.3019,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3904,3,103,469,28.102037,91.963556,492.5405,False,102,1,14.0,114.0,313,0,0,0,0,0
4781,15,115,469,27.455117,8.843696,492.3718,True,101,1,,,114,0,0,0,0,0
6108,27,212,469,-10.739169,17.661722,489.1532,True,213,1,,,211,0,0,0,0,0
7059,28,213,469,2.969955,37.514044,488.5739,True,"101,212,214",3,,,,0,0,6080,5,6080
10774,29,214,469,16.314197,57.851469,489.9524,True,"101,213,215",3,,,,0,0,2432,2,2432
13693,30,215,469,27.455117,80.843696,492.3718,True,214,1,,,,0,0,0,0,0
14570,62,502,469,34.393909,-7.183726,494.3019,False,503,1,75.0,515.0,114,0,0,0,0,0
15685,63,503,469,28.102037,19.963556,492.5405,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
20150,64,504,469,17.197188,43.211977,490.1063,False,"102,503,505",3,75.0,515.0,,0,0,14592,12,14592
23358,65,505,469,3.944174,63.668694,488.6109,False,"102,504",2,75.0,515.0,"311,312",0,0,0,0,0
657,1,101,470,34.159174,35.806349,494.2328,True,"102,115,213,214",4,,,,0,0,2432,2,2432
2820,2,102,470,34.385329,64.888312,494.2994,False,"101,103,504,505",4,14.0,114.0,,0,0,0,0,0
3905,3,103,470,28.07815,92.026139,492.5342,False,102,1,14.0,114.0,313,0,0,0,0,0
4782,15,115,470,27.479821,8.905526,492.3782,True,101,1,,,114,0,0,0,0,0
6109,27,212,470,-10.703809,17.711482,489.1491,True,213,1,,,211,0,0,0,0,0
7064,28,213,470,3.006582,37.562099,488.5751,True,"101,212,214",3,,,,0,0,0,0,0
10776,29,214,470,16.347561,57.903804,489.9581,True,"101,213,215",3,,,,0,0,9728,8,9728
13694,30,215,470,27.479821,80.905526,492.3782,True,214,1,,,,0,0,0,0,0
